Company,TypeName,Inches,Price,Ram(GB),Cpu(processor),"Gpu(I,N,A)Brand",SSD,HDD,TouchScreen,Ips_display,OS,PPI
Acer,Notebook,15.6,10.301710499387234,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113651
Lenovo,Notebook,13.3,10.842494310694015,8,Intel Core i5,Intel,256,0,0,1,Windows,165.6321180513006
Lenovo,Notebook,15.6,10.633572072102883,4,Intel Core i7,Intel,0,1000,0,0,Windows,141.21199808219862
HP,Workstation,15.6,11.766670536842161,16,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
Dell,2 in 1 Convertible,13.3,10.46628456073464,8,Intel Core i5,Intel,0,1000,1,0,Windows,165.6321180513006
MSI,Gaming,15.6,11.6226216177553,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,141.21199808219862
Acer,Notebook,15.6,9.993667504286536,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113651
Dell,Notebook,15.6,11.071454247329665,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.475348066887987,8,Intel Core i3,Intel,256,0,0,0,Windows,100.45466986113651
Toshiba,Notebook,14.0,11.311846686253432,8,Intel Core i5,Intel,256,0,1,1,Windows,157.3505121487356
Lenovo,2 in 1 Convertible,14.0,10.882315804880687,8,Intel Core i5,Intel,256,0,1,0,Windows,157.3505121487356
Lenovo,Workstation,15.6,12.076935697460716,16,Intel Core i7,Nvidia,1000,0,0,1,Windows,282.42399616439724
Acer,Notebook,14.0,9.77465368069266,2,Intel Celeron,Intel,0,0,0,0,Other,111.93520355955211
Samsung,Ultrabook,13.3,11.383485348791732,16,Intel Core i7,Intel,256,0,0,0,Windows,165.6321180513006
HP,Notebook,15.6,10.265276597141131,8,Intel Core i3,Intel,256,0,0,0,Windows,141.21199808219862
Dell,Notebook,14.0,11.002618186839925,8,Intel Core i5,Intel,256,0,0,0,Windows,111.93520355955211
HP,Workstation,17.3,12.362417715920367,16,Other Intel,Nvidia,256,0,0,1,Windows,127.33567457123111
Lenovo,Netbook,11.6,10.138875830266775,4,Intel Celeron,Intel,128,0,1,0,Windows,135.0942111925629
HP,Notebook,15.6,11.525170191386666,8,Intel Core i5,Intel,256,0,0,0,Windows,141.21199808219862
Asus,Notebook,15.6,10.336863503805128,4,Intel Core i5,Nvidia,0,1000,0,0,Other,100.45466986113651
Lenovo,Ultrabook,14.0,10.974983493740094,4,Intel Core i5,Intel,180,0,0,0,Windows,157.3505121487356
Asus,Notebook,15.6,10.720679721736714,4,Intel Core i7,Intel,256,0,0,0,Windows,100.45466986113651
Lenovo,2 in 1 Convertible,13.3,11.064804181259648,8,Intel Core i5,Intel,256,0,1,1,Windows,276.053530085501
HP,Notebook,15.6,10.977716980635755,8,Intel Core i5,Nvidia,128,1000,0,1,Windows,141.21199808219862
HP,Workstation,15.6,11.328642946747566,8,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
Dell,Gaming,15.6,11.937276356672394,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,282.42399616439724
Acer,Notebook,15.6,10.370822624347584,4,Intel Core i5,Intel,256,0,0,0,Windows,100.45466986113651
Lenovo,Gaming,15.6,10.930199891113121,8,Intel Core i7,Nvidia,128,1000,0,1,Windows,141.21199808219862
Dell,Ultrabook,12.5,11.503355013953577,16,Intel Core i7,Intel,256,0,0,0,Windows,176.23257360658386
Google,Ultrabook,12.3,11.32736089528991,8,Intel Core i5,Intel,256,0,1,0,Other,234.50740003017813
Asus,Ultrabook,13.3,11.004648590381796,8,Intel Core i5,Intel,256,0,0,1,Windows,276.053530085501
Dell,Notebook,13.3,10.71962021254348,4,Intel Core i3,Intel,0,500,0,0,Windows,117.82653006268643
Acer,Notebook,13.3,10.460196261867386,4,Intel Core i5,Intel,128,0,0,0,Windows,117.82653006268643
Asus,Notebook,17.3,10.12901686366082,4,Other Intel,Nvidia,0,1000,0,0,Windows,90.58340172449303
Dell,Gaming,15.6,10.977716980635755,16,Intel Core i7,Nvidia,128,1000,1,1,Windows,282.42399616439724
Samsung,Ultrabook,13.3,11.352694739066088,8,Intel Core i7,Intel,256,0,1,0,Windows,165.6321180513006
Acer,Notebook,15.6,9.672654512737537,4,Other Intel,Intel,0,1000,0,0,Linux,100.45466986113651
Dell,Notebook,15.6,11.049906436113686,16,Intel Core i7,AMD,256,0,0,0,Windows,141.21199808219862
Samsung,2 in 1 Convertible,15.0,11.470547260182666,16,Intel Core i7,AMD,256,0,1,0,Windows,146.86047800548656
Toshiba,Notebook,14.0,10.90311893251045,4,Intel Core i5,Intel,128,0,0,1,Windows,111.93520355955211
Dell,Gaming,15.6,10.977716980635755,8,Intel Core i7,Nvidia,0,1000,0,0,Windows,141.21199808219862
HP,Ultrabook,12.5,11.101648299531258,4,Intel Core i5,Intel,256,0,0,0,Windows,125.36742798669837
Asus,2 in 1 Convertible,15.6,10.70777173269934,12,Intel Core i7,Nvidia,0,2000,1,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,11.74620626036131,16,Intel Core i7,Nvidia,512,0,0,0,Windows,282.42399616439724
Acer,Notebook,14.0,10.430759589572256,4,Intel Core i3,Intel,128,0,0,1,Windows,157.3505121487356
Razer,Gaming,14.0,11.947682155153789,16,Intel Core i7,Nvidia,512,0,0,0,Windows,157.3505121487356
Asus,Notebook,15.6,10.341859637894759,8,Other Intel,Intel,128,0,0,0,Windows,141.21199808219862
Dell,Gaming,17.3,12.161134189998078,32,Intel Core i7,Nvidia,1000,1000,0,1,Windows,127.33567457123111
Asus,Gaming,17.3,11.737731633370338,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,127.33567457123111
Toshiba,Ultrabook,14.0,11.45090026279887,16,Intel Core i7,Nvidia,512,0,0,1,Windows,157.3505121487356
Lenovo,Notebook,15.6,9.771618776997505,8,Intel Celeron,Intel,0,1000,0,0,Other,100.45466986113651
Lenovo,Ultrabook,14.0,11.715790550995315,16,Intel Core i7,Intel,512,0,0,0,Windows,157.3505121487356
MSI,Gaming,14.0,11.520422094890591,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,157.3505121487356
MSI,Gaming,15.6,10.968576149165093,8,Intel Core i5,Nvidia,128,1000,0,0,Windows,141.21199808219862
Lenovo,Gaming,15.6,10.882315804880687,4,Intel Core i7,Nvidia,0,1000,0,1,Windows,141.21199808219862
Acer,Gaming,17.3,11.715790550995315,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,127.33567457123111
Dell,Gaming,15.6,10.868202667404223,8,Intel Core i5,Nvidia,256,0,0,0,Windows,141.21199808219862
Asus,Gaming,15.6,11.175239371923306,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Vero,Notebook,14.0,9.288274273063903,4,Intel Celeron,Intel,0,0,0,0,Windows,157.3505121487356
Lenovo,2 in 1 Convertible,13.3,11.561349847964168,8,Intel Core i7,Intel,512,0,1,1,Windows,165.6321180513006
Lenovo,2 in 1 Convertible,15.6,10.841452101115571,8,Intel Core i5,AMD,256,0,1,0,Windows,141.21199808219862
Apple,Ultrabook,12.0,11.036037392231934,8,Other Intel,Intel,0,0,0,1,Mac,226.41554716935852
Lenovo,2 in 1 Convertible,14.0,11.72918457279188,8,Intel Core i5,Intel,256,0,1,1,Windows,209.8006828649808
Asus,Notebook,14.0,9.67600459962282,4,Intel Celeron,Intel,0,0,0,0,Windows,111.93520355955211
Dell,Notebook,15.6,10.672595273898619,8,Intel Core i5,Intel,128,0,0,0,Windows,100.45466986113651
Lenovo,2 in 1 Convertible,13.9,11.18267988243989,8,Intel Core i7,Intel,256,0,1,1,Windows,158.48253022174808
Dell,Notebook,15.6,10.580858947180335,8,Intel Core i3,AMD,256,0,0,0,Windows,141.21199808219862
HP,Workstation,15.6,11.608398104304563,8,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
Asus,Notebook,15.6,10.977716980635755,8,Intel Core i5,Intel,256,0,0,0,Windows,141.21199808219862
Dell,Ultrabook,13.3,11.288114524334732,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
Dell,Notebook,15.6,11.442360501250736,8,Intel Core i5,Nvidia,256,0,1,0,Windows,282.42399616439724
Dell,Netbook,11.6,10.587602061065226,4,Other Intel,Intel,128,0,0,0,Windows,135.0942111925629
HP,Netbook,12.5,11.211900368986477,8,Intel Core i5,Intel,256,0,0,0,Windows,125.36742798669837
Toshiba,Notebook,15.6,10.634854945915771,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113651
HP,Notebook,15.6,10.419692282932575,8,AMD,AMD,0,2000,0,0,Windows,100.45466986113651
Dell,Gaming,15.6,11.401514683309674,16,Intel Core i7,Nvidia,512,0,0,0,Windows,282.42399616439724
Lenovo,Notebook,15.6,10.38737929394203,4,Intel Core i5,Nvidia,0,1000,0,0,Windows,141.21199808219862
HP,Gaming,17.3,11.442360501250736,12,Intel Core i7,AMD,0,1000,0,1,Windows,127.33567457123111
MSI,Gaming,17.3,11.765015592318807,16,Intel Core i7,Nvidia,512,1000,0,0,Windows,127.33567457123111
Samsung,Ultrabook,13.3,11.288114524334732,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
Dell,Notebook,15.6,10.843535435202426,8,Intel Core i7,Nvidia,0,1000,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.647353436437802,8,Intel Core i5,AMD,256,0,0,0,Windows,141.21199808219862
Lenovo,Ultrabook,14.0,11.503355013953577,8,Intel Core i7,Intel,256,0,0,0,Windows,157.3505121487356
Razer,Ultrabook,12.5,11.470547260182666,16,Intel Core i7,Intel,512,0,1,1,Windows,352.4651472131677
HP,Netbook,11.6,9.928804360519917,4,Intel Celeron,Intel,0,0,0,0,Other,135.0942111925629
Dell,Gaming,17.3,11.801613023751163,16,Intel Core i7,Nvidia,128,1000,0,1,Windows,127.33567457123111
Dell,Notebook,14.0,10.602278775481158,4,Intel Core i5,Intel,0,500,0,0,Windows,111.93520355955211
Lenovo,Notebook,15.6,10.169762314876662,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113651
Toshiba,Ultrabook,14.0,10.969494001455322,4,Intel Core i5,Intel,128,0,0,0,Windows,111.93520355955211
Lenovo,Ultrabook,14.0,11.799206957067087,8,Intel Core i7,Intel,512,0,0,1,Windows,157.3505121487356
MSI,Gaming,15.6,11.064804181259648,8,Intel Core i5,Nvidia,256,0,0,0,Windows,141.21199808219862
Lenovo,Ultrabook,14.0,11.511924964636645,8,Intel Core i5,Intel,0,0,0,1,Windows,157.3505121487356
Toshiba,Notebook,14.0,10.188167121983652,4,Other Intel,Intel,128,0,0,0,Windows,111.93520355955211
Asus,2 in 1 Convertible,13.3,11.189329334350775,8,Intel Core i5,Intel,256,0,1,0,Windows,165.6321180513006
Dell,Notebook,14.0,10.34717287346399,4,Intel Core i3,Intel,0,500,0,0,Windows,111.93520355955211
Acer,Netbook,11.6,9.84767881570755,4,Intel Celeron,Intel,0,0,0,1,Other,135.0942111925629
Acer,Notebook,14.0,10.403666298916729,8,Intel Core i3,Intel,128,0,0,1,Windows,157.3505121487356
Razer,Gaming,17.3,12.587882562739948,32,Intel Core i7,Nvidia,512,0,1,0,Windows,254.67134914246222
Lenovo,Ultrabook,14.0,11.624777346052767,16,Intel Core i7,Intel,512,0,0,1,Windows,209.8006828649808
Asus,Notebook,15.6,10.227464909398023,4,Intel Core i5,Nvidia,0,1000,0,0,Linux,141.21199808219862
Lenovo,Notebook,14.0,11.053902605789805,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Lenovo,Notebook,14.0,11.38409159312676,8,Intel Core i5,Intel,256,0,0,1,Windows,157.3505121487356
Dell,Gaming,15.6,11.903833710189655,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,141.21199808219862
Asus,Gaming,17.3,11.766670536842161,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123111
Toshiba,Notebook,15.6,10.481345086360362,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113651
Lenovo,Notebook,14.0,9.759386208561871,4,Intel Celeron,Intel,0,0,0,0,Other,111.93520355955211
Asus,Notebook,15.6,10.3556835631319,8,Intel Core i5,Intel,0,128,0,0,Windows,141.21199808219862
Asus,Gaming,17.3,11.470547260182666,16,Intel Core i7,Nvidia,512,1000,0,0,Windows,127.33567457123111
Dell,Gaming,17.3,12.005934792082499,32,Intel Core i7,Nvidia,512,1000,0,1,Windows,127.33567457123111
HP,Notebook,17.3,10.78900562574303,8,Intel Core i5,Nvidia,0,1000,0,0,Windows,106.11306214269258
Dell,Notebook,15.6,10.546429982871398,8,Intel Core i5,Intel,128,0,0,0,Windows,100.45466986113651
HP,Ultrabook,14.0,11.509254736080766,8,Intel Core i7,Intel,512,0,0,0,Windows,157.3505121487356
Dell,Notebook,15.6,10.580858947180335,4,Intel Core i7,AMD,256,0,0,0,Windows,141.21199808219862
HP,2 in 1 Convertible,11.6,10.397183294038651,4,Intel Celeron,Intel,0,0,1,0,Other,135.0942111925629
Asus,Ultrabook,13.3,10.908984051962848,8,Intel Core i5,Nvidia,512,0,0,1,Windows,165.6321180513006
HP,2 in 1 Convertible,13.3,11.706175092295874,8,Intel Core i5,Intel,256,0,1,0,Windows,165.6321180513006
HP,Ultrabook,14.0,11.267217235406594,8,Intel Core i7,Intel,512,0,0,0,Windows,157.3505121487356
HP,Notebook,15.6,9.67600459962282,4,Intel Celeron,Intel,128,0,0,0,Other,100.45466986113651
Asus,Gaming,15.6,11.52464373704442,16,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Dell,Notebook,17.3,10.738290533164013,8,Intel Core i7,AMD,0,1000,0,0,Linux,127.33567457123111
Lenovo,Ultrabook,14.0,11.526747893528283,8,Intel Core i7,Nvidia,256,0,0,1,Windows,157.3505121487356
Asus,Notebook,15.6,10.643789274649537,8,Intel Core i7,Nvidia,256,0,0,1,Windows,141.21199808219862
Dell,Notebook,15.6,10.826745953725876,8,Intel Core i5,Intel,128,0,0,0,Windows,141.21199808219862
Asus,Notebook,15.6,10.082583913974387,4,Other Intel,Intel,0,1000,0,0,Windows,100.45466986113651
HP,2 in 1 Convertible,13.3,11.822932862391923,8,Intel Core i7,Intel,256,0,1,0,Windows,165.6321180513006
Dell,Notebook,13.3,10.450993742936223,8,Intel Core i5,Intel,0,1000,1,0,Windows,165.6321180513006
Lenovo,Notebook,15.6,10.126163794678414,4,Intel Core i3,Intel,0,1000,0,0,Other,141.21199808219862
Lenovo,Notebook,15.6,10.7215735450074,8,Intel Core i5,Intel,0,1000,0,1,Windows,141.21199808219862
HP,Notebook,15.6,11.18267988243989,8,Intel Core i5,AMD,256,0,0,0,Windows,141.21199808219862
Toshiba,Notebook,13.3,11.134075023561454,4,Intel Core i5,Intel,128,0,0,0,Windows,165.6321180513006
Lenovo,Gaming,15.6,10.900173422280695,8,Intel Core i5,Nvidia,0,1000,0,1,Other,141.21199808219862
Dell,Ultrabook,13.3,11.68979217108122,16,Intel Core i7,Intel,512,0,1,0,Windows,276.053530085501
HP,Notebook,15.6,10.78900562574303,4,Intel Core i5,Intel,0,500,0,0,Windows,141.21199808219862
Toshiba,Ultrabook,13.3,10.974070668482735,8,Intel Core i5,Intel,256,0,0,0,Windows,117.82653006268643
Lenovo,2 in 1 Convertible,13.3,11.551145677789926,8,Intel Core i7,Intel,256,0,1,1,Windows,165.6321180513006
Acer,Notebook,14.0,10.780175546294757,8,Intel Core i5,Intel,256,0,0,1,Windows,157.3505121487356
Dell,Workstation,15.6,11.458805442305984,8,Intel Core i7,Nvidia,0,1000,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.9368570721423,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113651
Lenovo,Notebook,15.6,10.147261623643049,4,Intel Core i3,AMD,0,1000,0,0,Other,141.21199808219862
Toshiba,Notebook,15.6,11.211180167298883,8,Intel Core i7,Intel,256,0,0,1,Windows,141.21199808219862
Lenovo,Notebook,13.3,10.575431525444971,4,Intel Core i3,Intel,180,0,0,1,Windows,165.6321180513006
Samsung,Ultrabook,15.0,11.49796125761926,16,Intel Core i7,Nvidia,256,0,0,0,Windows,146.86047800548656
Dell,Ultrabook,12.5,11.408044834149253,8,Intel Core i7,Intel,256,0,0,0,Windows,176.23257360658386
Asus,Notebook,15.6,9.964497380151283,4,Other Intel,Intel,0,1000,0,0,Linux,100.45466986113651
Xiaomi,Ultrabook,13.3,10.816107555520821,8,Intel Core i5,Nvidia,256,0,0,1,Windows,165.6321180513006
Dell,Notebook,15.6,10.79174911168878,4,Intel Core i5,Nvidia,128,1000,0,0,Windows,141.21199808219862
HP,Notebook,15.6,10.70777173269934,4,Intel Core i5,Intel,256,0,0,0,Windows,141.21199808219862
HP,2 in 1 Convertible,13.3,11.41394455627644,4,Intel Core i5,Intel,256,0,1,0,Windows,165.6321180513006
HP,2 in 1 Convertible,15.6,10.504687851059666,4,Intel Core i5,Intel,0,500,1,0,Windows,100.45466986113651
Asus,Notebook,14.1,9.827763506006608,4,Intel Celeron,Intel,0,0,0,0,Windows,111.1413368676404
Lenovo,Notebook,15.6,10.481345086360362,8,Intel Core i7,Nvidia,0,1000,0,1,Windows,141.21199808219862
Dell,Notebook,15.6,9.88635767027266,4,Other Intel,Intel,0,500,0,0,Windows,100.45466986113651
HP,2 in 1 Convertible,13.3,11.470547260182666,4,Intel Core i5,Intel,256,0,1,0,Windows,165.6321180513006
Dell,Notebook,15.6,10.09739572450197,4,Intel Core i3,AMD,0,1000,0,0,Linux,100.45466986113651
Asus,Gaming,17.3,11.198054049689478,12,Intel Core i5,Nvidia,128,1000,0,0,Windows,127.33567457123111
Acer,Netbook,11.6,9.669293165034833,4,Intel Celeron,Intel,0,0,0,1,Other,135.0942111925629
Lenovo,Notebook,17.3,9.913097231314559,4,AMD,AMD,0,500,0,0,Windows,106.11306214269258
HP,Notebook,14.0,11.118388427393754,4,Intel Core i5,Intel,128,0,0,0,Windows,157.3505121487356
HP,2 in 1 Convertible,13.3,11.219074000897615,16,Intel Core i7,Intel,256,0,1,0,Windows,276.053530085501
Samsung,Ultrabook,15.0,11.413356147904066,8,Intel Core i7,Intel,256,0,0,0,Windows,146.86047800548656
Lenovo,Ultrabook,14.0,11.470547260182666,8,Intel Core i5,Intel,256,0,0,1,Windows,157.3505121487356
MSI,Gaming,17.3,11.857498515504203,16,Intel Core i7,Nvidia,512,2000,0,1,Windows,254.67134914246222
Toshiba,Notebook,13.3,11.271974295006054,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
Dell,Gaming,15.6,10.809669765045973,8,Intel Core i7,Nvidia,0,1000,0,0,Linux,141.21199808219862
HP,Notebook,15.6,10.777955789556444,8,Intel Core i7,Nvidia,0,1000,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.395555954379276,4,Intel Core i3,AMD,0,1000,0,0,Windows,100.45466986113651
Dell,Notebook,15.6,10.816107555520821,8,Intel Core i5,Intel,0,500,0,0,Windows,141.21199808219862
Dell,2 in 1 Convertible,13.3,11.582992127736917,8,Intel Core i7,Intel,512,0,1,0,Windows,276.053530085501
Asus,Gaming,17.3,11.129394827810977,32,Intel Core i7,Nvidia,512,0,0,1,Windows,127.33567457123111
Dell,2 in 1 Convertible,13.3,11.383485348791732,16,Intel Core i7,Intel,256,0,1,0,Windows,165.6321180513006
Lenovo,Ultrabook,14.0,11.600668174471034,8,Intel Core i7,Intel,0,0,0,1,Windows,157.3505121487356
Lenovo,Notebook,15.6,11.557785126252114,8,Intel Core i5,Intel,512,0,0,1,Windows,141.21199808219862
LG,Ultrabook,15.6,11.624777346052767,16,Intel Core i7,Intel,512,0,1,1,Windows,141.21199808219862
HP,Netbook,12.5,11.277383368370065,8,Intel Core i7,Intel,512,0,0,0,Windows,176.23257360658386
Acer,Notebook,15.6,9.858883414720413,4,Intel Celeron,Intel,0,0,0,1,Other,141.21199808219862
Lenovo,Notebook,15.6,10.646327347078008,8,Intel Core i5,Nvidia,128,1000,0,1,Windows,141.21199808219862
LG,Ultrabook,14.0,11.52464373704442,8,Intel Core i7,Intel,512,0,1,1,Windows,157.3505121487356
Dell,Notebook,14.0,11.06979587215689,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
HP,Ultrabook,12.5,12.01471841670537,8,Other Intel,Intel,240,0,1,0,Windows,352.4651472131677
Lenovo,Notebook,15.6,10.646327347078008,6,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
HP,Notebook,15.6,10.902128245864017,8,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
Acer,Notebook,15.6,10.188167121983652,4,Intel Core i3,Intel,0,1000,0,0,Windows,141.21199808219862
Lenovo,Notebook,13.3,10.756618652168314,4,Intel Core i5,Intel,128,0,0,0,Windows,165.6321180513006
HP,Notebook,13.3,10.842494310694015,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
MSI,Gaming,17.3,11.352694739066088,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123111
Dell,Gaming,15.6,11.18267988243989,16,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
MSI,Gaming,15.6,10.996564630149608,8,Intel Core i5,Nvidia,128,1000,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.504965265847654,4,Intel Core i5,AMD,0,1000,0,0,Windows,100.45466986113651
HP,Ultrabook,15.6,11.143362500418624,8,Intel Core i7,AMD,256,0,0,0,Windows,141.21199808219862
HP,Ultrabook,13.3,11.02220830408089,8,Intel Core i7,Intel,256,0,1,0,Windows,276.053530085501
Toshiba,Notebook,15.6,11.563884703567355,16,Intel Core i7,Nvidia,256,0,0,1,Windows,141.21199808219862
Lenovo,2 in 1 Convertible,13.3,11.484896292248726,8,Intel Core i5,Intel,512,0,1,1,Windows,165.6321180513006
Dell,Notebook,15.6,10.56846856468972,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113651
Lenovo,Ultrabook,12.5,11.38409159312676,8,Intel Core i7,Intel,256,0,0,1,Windows,176.23257360658386
HP,Notebook,15.6,11.036037392231934,8,Intel Core i5,Intel,256,0,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.538089862097847,4,Intel Core i5,Intel,0,1000,0,0,Windows,100.45466986113651
HP,Notebook,14.0,11.02220830408089,4,Intel Core i5,Intel,0,500,0,0,Windows,111.93520355955211
Lenovo,Notebook,15.6,9.708902303129879,4,Other Intel,Intel,0,1000,0,0,Windows,100.45466986113651
HP,Ultrabook,12.5,11.340108040487776,4,Intel Core i5,Intel,0,500,0,0,Windows,176.23257360658386
HP,Notebook,15.6,9.641641633704323,4,Intel Celeron,Intel,0,1000,0,0,Other,100.45466986113651
Lenovo,2 in 1 Convertible,13.3,11.470547260182666,16,Intel Core i7,Intel,1000,0,1,1,Windows,276.053530085501
Toshiba,Notebook,14.0,10.983161640183987,4,Intel Core i5,Intel,128,0,0,1,Windows,157.3505121487356
HP,Netbook,12.5,11.395540949893968,8,Intel Core i5,Intel,256,0,0,0,Windows,176.23257360658386
Dell,Notebook,15.6,10.30099467974321,4,Intel Core i3,Intel,0,1000,0,0,Windows,100.45466986113651
MSI,Gaming,15.6,11.064804181259648,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Dell,Ultrabook,14.0,11.377402604975963,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Dell,Gaming,17.3,11.89782208458538,16,Intel Core i7,Nvidia,512,1000,0,0,Windows,169.78089942830815
HP,Gaming,17.3,11.219074000897615,8,Intel Core i5,Nvidia,128,1000,0,1,Windows,127.33567457123111
Asus,Notebook,17.3,10.248438032778301,4,Other Intel,Nvidia,0,1000,0,0,Windows,106.11306214269258
Acer,Notebook,15.6,10.403666298916729,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113651
Toshiba,Notebook,15.6,10.99575173454406,8,Intel Core i5,Intel,256,0,0,0,Windows,100.45466986113651
Lenovo,2 in 1 Convertible,11.3,11.144911042902732,8,Other Intel,Intel,256,0,1,1,Windows,194.94753717542463
Lenovo,Gaming,15.6,10.882315804880687,16,AMD,AMD,512,1000,0,1,Windows,141.21199808219862
Dell,Ultrabook,12.5,11.270074185856739,8,Intel Core i5,Intel,256,0,1,0,Windows,176.23257360658386
Lenovo,Notebook,15.6,10.50497986449436,8,Intel Core i7,Nvidia,0,1000,0,0,Other,141.21199808219862
Dell,Notebook,17.3,10.46628456073464,4,Intel Core i3,AMD,0,1000,0,0,Windows,106.11306214269258
Acer,Notebook,14.0,9.83063294843456,4,Intel Celeron,Intel,0,0,0,0,Other,111.93520355955211
HP,Workstation,15.6,11.69380197819145,8,Intel Core i7,Nvidia,8,0,0,1,Windows,141.21199808219862
Dell,Ultrabook,14.0,11.45711672814165,8,Intel Core i7,Intel,256,0,0,0,Windows,157.3505121487356
Toshiba,Notebook,13.3,11.261752740934515,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
Asus,2 in 1 Convertible,12.5,11.030873869571886,8,Other Intel,Intel,0,0,0,0,Other,176.23257360658386
Lenovo,Ultrabook,14.0,11.281414342976868,8,Intel Core i7,Intel,256,0,0,1,Windows,157.3505121487356
Dell,Gaming,17.3,12.031987793755118,16,Intel Core i7,Nvidia,512,1000,0,1,Windows,254.67134914246222
Dell,2 in 1 Convertible,13.3,11.52464373704442,8,Intel Core i5,Intel,256,0,1,0,Windows,165.6321180513006
HP,2 in 1 Convertible,11.6,10.62842405558548,4,Other Intel,Intel,256,0,1,0,Windows,135.0942111925629
Dell,Ultrabook,13.3,11.120757161229305,8,Intel Core i7,Intel,256,0,0,0,Windows,276.053530085501
Acer,2 in 1 Convertible,11.6,9.93914036985058,4,Intel Celeron,Intel,0,0,1,1,Other,135.0942111925629
Toshiba,Notebook,13.3,11.311846686253432,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
Lenovo,Ultrabook,12.5,11.448630114264331,8,Intel Core i5,Intel,256,0,0,1,Windows,176.23257360658386
Acer,Notebook,15.6,10.892276046585742,12,Intel Core i5,Nvidia,128,1000,0,0,Windows,141.21199808219862
Toshiba,Ultrabook,12.5,11.465531925066934,8,Intel Core i7,Intel,512,0,1,0,Windows,176.23257360658386
HP,Notebook,15.6,10.716671227805323,8,Intel Core i5,Nvidia,0,1000,0,0,Windows,100.45466986113651
Dell,Notebook,15.6,10.118930877053268,4,Intel Core i3,AMD,0,1000,0,0,Linux,100.45466986113651
Dell,Notebook,15.6,10.690944412566814,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113651
HP,Notebook,15.6,10.50497986449436,4,Intel Core i3,Intel,0,500,0,0,Windows,141.21199808219862
Dell,Gaming,17.3,12.030401247333158,32,Intel Core i7,Nvidia,256,1000,0,1,Windows,127.33567457123111
Lenovo,Notebook,15.6,10.519472871796927,6,Intel Core i5,Nvidia,256,0,0,0,Windows,141.21199808219862
Dell,2 in 1 Convertible,13.3,11.52464373704442,16,Intel Core i7,Intel,512,0,1,0,Windows,276.053530085501
Dell,Ultrabook,14.0,11.557780031969681,8,Intel Core i7,Intel,256,0,1,0,Windows,209.8006828649808
Dell,Gaming,17.3,11.91293572239543,32,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123111
Toshiba,Notebook,14.0,11.048830743691845,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Asus,Gaming,17.3,11.601107316686976,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123111
HP,Notebook,15.6,10.862092668762644,8,Intel Core i5,Nvidia,128,1000,0,1,Windows,141.21199808219862
